,Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
420482,31.12.2016 12:40:00,1004.05,1.26,274.11,-4.7,64.3,6.69,4.3,2.39,2.67,4.29,1272.51,0.54,1.16,190.6
420483,31.12.2016 12:50:00,1003.95,1.57,274.42,-5.04,61.26,6.85,4.19,2.65,2.6,4.18,1270.99,0.9,1.64,194.5
420484,31.12.2016 13:00:00,1003.87,1.64,274.49,-4.62,63.0,6.88,4.33,2.54,2.69,4.32,1270.54,1.04,1.84,197.5
420485,31.12.2016 13:10:00,1003.79,1.97,274.83,-4.38,62.63,7.04,4.41,2.63,2.74,4.39,1268.85,0.82,1.88,188.2
420486,31.12.2016 13:20:00,1003.7,2.17,275.04,-4.18,62.7,7.14,4.48,2.66,2.78,4.46,1267.79,0.93,2.4,169.9
420487,31.12.2016 13:30:00,1003.59,2.55,275.43,-3.98,61.92,7.34,4.55,2.8,2.82,4.53,1265.87,0.66,1.44,86.6
420488,31.12.2016 13:40:00,1003.48,3.08,275.97,-3.7,60.9,7.63,4.64,2.98,2.88,4.63,1263.25,0.76,1.96,147.7
420489,31.12.2016 13:50:00,1003.27,3.92,276.82,-3.6,57.84,8.09,4.68,3.41,2.91,4.66,1259.15,0.52,1.04,212.3
420490,31.12.2016 14:00:00,1003.24,3.97,276.88,-3.64,57.42,8.12,4.66,3.46,2.9,4.65,1258.88,0.36,1.1,280.1
420491,31.12.2016 14:10:00,1003.25,4.15,277.05,-3.76,56.2,8.22,4.62,3.6,2.87,4.61,1258.09,0.58,1.32,231.0
420492,31.12.2016 14:20:00,1003.12,4.41,277.32,-3.68,55.51,8.38,4.65,3.73,2.89,4.64,1256.74,0.58,1.28,220.7
420493,31.12.2016 14:30:00,1003.05,4.78,277.7,-3.52,54.73,8.6,4.7,3.89,2.92,4.69,1254.96,0.33,1.08,233.0
420494,31.12.2016 14:40:00,1003.12,5.19,278.1,-3.2,54.53,8.84,4.82,4.02,3.0,4.81,1253.15,0.55,1.08,198.2
420495,31.12.2016 14:50:00,1003.12,5.21,278.12,-3.17,54.54,8.86,4.83,4.03,3.0,4.82,1253.05,0.28,0.86,325.3
420496,31.12.2016 15:00:00,1003.12,5.09,278.0,-3.09,55.34,8.78,4.86,3.92,3.02,4.85,1253.58,0.3,0.7,134.1
420497,31.12.2016 15:10:00,1003.09,4.97,277.88,-3.04,56.03,8.71,4.88,3.83,3.03,4.86,1254.09,0.54,1.04,221.7
420498,31.12.2016 15:20:00,1002.96,4.6,277.52,-3.46,55.7,8.48,4.73,3.76,2.94,4.71,1255.67,0.82,1.34,239.1
420499,31.12.2016 15:30:00,1002.88,4.42,277.36,-3.42,56.54,8.38,4.74,3.64,2.95,4.73,1256.34,0.31,0.94,293.8
420500,31.12.2016 15:40:00,1002.8,3.98,276.92,-3.43,58.3,8.13,4.74,3.39,2.94,4.72,1258.25,0.26,0.5,13.46
420501,31.12.2016 15:50:00,1002.74,3.56,276.51,-3.85,58.2,7.89,4.59,3.3,2.85,4.58,1260.13,0.64,0.96,35.48
420502,31.12.2016 16:00:00,1002.63,2.87,275.82,-4.24,59.35,7.51,4.46,3.05,2.77,4.45,1263.23,0.31,0.84,333.3
420503,31.12.2016 16:10:00,1002.54,2.44,275.4,-4.39,60.5,7.28,4.41,2.88,2.74,4.4,1265.12,0.46,1.08,177.2
420504,31.12.2016 16:20:00,1002.56,2.13,275.09,-4.65,60.63,7.12,4.32,2.81,2.68,4.31,1266.6,1.01,1.42,242.3
420505,31.12.2016 16:30:00,1002.57,1.98,274.94,-4.62,61.46,7.05,4.33,2.72,2.69,4.32,1267.3,1.34,1.88,235.2
420506,31.12.2016 16:40:00,1002.61,1.67,274.62,-4.41,63.87,6.89,4.4,2.49,2.74,4.39,1268.77,0.86,1.48,226.7
420507,31.12.2016 16:50:00,1002.53,1.61,274.57,-4.51,63.64,6.86,4.37,2.5,2.71,4.36,1268.93,0.87,1.26,219.8
420508,31.12.2016 17:00:00,1002.46,1.41,274.37,-4.46,64.81,6.76,4.38,2.38,2.72,4.37,1269.8,1.45,2.0,223.2
420509,31.12.2016 17:10:00,1002.43,1.29,274.26,-4.63,64.53,6.71,4.33,2.38,2.69,4.32,1270.29,1.35,1.88,223.8
420510,31.12.2016 17:20:00,1002.51,0.79,273.76,-4.63,66.91,6.47,4.33,2.14,2.69,4.32,1272.72,1.37,2.38,217.7
420511,31.12.2016 17:30:00,1002.45,0.44,273.41,-4.7,68.25,6.31,4.3,2.0,2.68,4.29,1274.28,1.15,2.04,198.2
420512,31.12.2016 17:40:00,1002.36,0.24,273.22,-4.58,69.87,6.22,4.34,1.87,2.7,4.33,1275.07,0.27,0.64,232.2
420513,31.12.2016 17:50:00,1002.27,-0.06,272.93,-4.9,69.72,6.08,4.24,1.84,2.64,4.23,1276.42,0.95,1.64,208.8
420514,31.12.2016 18:00:00,1002.27,-0.08,272.9,-4.9,69.81,6.07,4.24,1.83,2.64,4.23,1276.52,0.39,1.04,220.7
420515,31.12.2016 18:10:00,1002.27,-0.42,272.56,-4.92,71.5,5.92,4.23,1.69,2.63,4.22,1278.14,0.44,1.0,232.8
420516,31.12.2016 18:20:00,1002.29,-0.95,272.03,-5.33,72.0,5.7,4.1,1.6,2.55,4.09,1280.69,1.3,1.96,218.7
420517,31.12.2016 18:30:00,1002.3,-1.28,271.7,-5.26,74.2,5.56,4.12,1.43,2.56,4.12,1282.27,1.04,1.56,178.3
420518,31.12.2016 18:40:00,1002.36,-1.67,271.3,-5.53,74.8,5.4,4.04,1.36,2.51,4.03,1284.23,0.67,1.4,204.9
420519,31.12.2016 18:50:00,1002.28,-1.25,271.73,-5.92,70.4,5.57,3.92,1.65,2.44,3.91,1282.18,1.34,2.08,231.8
420520,31.12.2016 19:00:00,1002.26,-1.03,271.96,-5.64,70.7,5.67,4.01,1.66,2.49,4.0,1281.06,0.82,1.26,227.1
420521,31.12.2016 19:10:00,1002.18,-0.98,272.01,-5.36,72.0,5.69,4.09,1.59,2.54,4.08,1280.7,0.87,1.36,190.6
420522,31.12.2016 19:20:00,1002.08,-1.4,271.59,-6.1,70.2,5.51,3.87,1.64,2.4,3.86,1282.68,1.08,1.68,207.5
420523,31.12.2016 19:30:00,1001.98,-1.47,271.54,-6.12,70.4,5.48,3.86,1.62,2.4,3.85,1282.85,0.64,1.32,235.1
420524,31.12.2016 19:40:00,1001.78,-1.61,271.41,-6.23,70.6,5.43,3.83,1.6,2.38,3.82,1283.3,0.2,0.48,298.3
420525,31.12.2016 19:50:00,1001.55,-1.65,271.39,-6.55,69.05,5.41,3.74,1.67,2.32,3.73,1283.24,0.73,1.2,212.0
420526,31.12.2016 20:00:00,1001.47,-1.52,271.52,-7.13,65.42,5.46,3.57,1.89,2.22,3.57,1282.6,1.24,1.96,232.0
420527,31.12.2016 20:10:00,1001.4,-1.4,271.66,-6.84,66.29,5.51,3.65,1.86,2.27,3.65,1281.87,1.02,1.92,225.4
420528,31.12.2016 20:20:00,1001.42,-2.15,270.9,-7.08,68.77,5.21,3.59,1.63,2.23,3.58,1285.5,0.79,1.24,184.3
420529,31.12.2016 20:30:00,1001.45,-3.19,269.86,-7.15,73.9,4.83,3.57,1.26,2.22,3.56,1290.48,1.19,1.84,190.0
420530,31.12.2016 20:40:00,1001.39,-3.3,269.75,-6.82,76.5,4.78,3.66,1.12,2.28,3.65,1290.91,0.49,1.04,188.1
420531,31.12.2016 20:50:00,1001.33,-3.46,269.59,-7.13,75.6,4.73,3.57,1.15,2.22,3.57,1291.65,0.81,1.16,201.4
420532,31.12.2016 21:00:00,1001.29,-3.09,269.98,-7.09,73.7,4.86,3.58,1.28,2.23,3.58,1289.78,0.61,1.48,207.5
420533,31.12.2016 21:10:00,1001.19,-2.75,270.32,-6.9,72.9,4.99,3.64,1.35,2.26,3.63,1288.02,0.71,1.56,158.7
420534,31.12.2016 21:20:00,1001.05,-2.61,270.47,-6.97,71.8,5.04,3.62,1.42,2.25,3.61,1287.2,0.77,1.64,129.1
420535,31.12.2016 21:30:00,1001.04,-2.51,270.57,-6.94,71.4,5.08,3.62,1.45,2.25,3.62,1286.7,0.49,1.28,54.88
420536,31.12.2016 21:40:00,1001.0,-2.48,270.6,-6.97,71.1,5.09,3.62,1.47,2.25,3.61,1286.5,0.62,1.02,30.62
420537,31.12.2016 21:50:00,1000.81,-2.48,270.62,-6.95,71.2,5.09,3.62,1.47,2.25,3.62,1286.24,0.24,0.52,9.4
420538,31.12.2016 22:00:00,1000.7,-2.59,270.51,-7.04,71.3,5.04,3.6,1.45,2.24,3.59,1286.67,0.38,0.72,8.15
420539,31.12.2016 22:10:00,1000.65,-2.89,270.22,-7.15,72.3,4.93,3.57,1.37,2.22,3.57,1288.03,0.35,0.68,216.7
420540,31.12.2016 22:20:00,1000.51,-3.22,269.9,-7.63,71.4,4.81,3.44,1.38,2.14,3.44,1289.5,0.85,1.54,207.8
420541,31.12.2016 22:30:00,1000.44,-4.08,269.05,-7.89,74.6,4.51,3.37,1.15,2.1,3.37,1293.55,1.27,2.48,192.1
420542,31.12.2016 22:40:00,1000.45,-4.45,268.68,-7.15,81.3,4.39,3.57,0.82,2.22,3.57,1295.24,0.8,1.44,183.8
420543,31.12.2016 22:50:00,1000.32,-4.09,269.05,-7.23,78.6,4.51,3.54,0.96,2.21,3.54,1293.37,1.25,1.6,199.2
420544,31.12.2016 23:00:00,1000.21,-3.76,269.39,-7.95,72.5,4.62,3.35,1.27,2.09,3.35,1291.71,0.89,1.3,223.7
420545,31.12.2016 23:10:00,1000.11,-3.93,269.23,-8.09,72.6,4.56,3.31,1.25,2.06,3.31,1292.41,0.56,1.0,202.6
420546,31.12.2016 23:20:00,1000.07,-4.05,269.1,-8.13,73.1,4.52,3.3,1.22,2.06,3.3,1292.98,0.67,1.52,240.0
420547,31.12.2016 23:30:00,999.93,-3.35,269.81,-8.06,69.71,4.77,3.32,1.44,2.07,3.32,1289.44,1.14,1.92,234.3
420548,31.12.2016 23:40:00,999.82,-3.16,270.01,-8.21,67.91,4.84,3.28,1.55,2.05,3.28,1288.39,1.08,2.0,215.2
420549,31.12.2016 23:50:00,999.81,-4.23,268.94,-8.53,71.8,4.46,3.2,1.26,1.99,3.2,1293.56,1.49,2.16,225.8
420550,01.01.2017 00:00:00,999.82,-4.82,268.36,-8.42,75.7,4.27,3.23,1.04,2.01,3.23,1296.38,1.23,1.96,184.9
